dataset,alpha,scope,group,group_label,method,miss_rate_mean,miss_rate_std,miss_rate_ci_lo,miss_rate_ci_hi,miss_rate_n,failure_recall_mean,failure_recall_std,failure_recall_ci_lo,failure_recall_ci_hi,failure_recall_n,false_alarm_rate_mean,false_alarm_rate_std,false_alarm_rate_ci_lo,false_alarm_rate_ci_hi,false_alarm_rate_n,alarm_rate_mean,alarm_rate_std,alarm_rate_ci_lo,alarm_rate_ci_hi,alarm_rate_n,alarms_per_minute_mean,alarms_per_minute_std,alarms_per_minute_ci_lo,alarms_per_minute_ci_hi,alarms_per_minute_n,false_alarms_per_minute_mean,false_alarms_per_minute_std,false_alarms_per_minute_ci_lo,false_alarms_per_minute_ci_hi,false_alarms_per_minute_n,precision_mean,precision_std,precision_ci_lo,precision_ci_hi,precision_n,prevalence_mean,prevalence_std,prevalence_ci_lo,prevalence_ci_hi,prevalence_n
clean_by_quality,0.05,overall,all,all,mondrian,0.05982738578468179,0.049004066855317455,0.0,0.15592198581560293,200,0.9401726142153183,0.049004066855317455,0.8440780141843972,1.0,200,0.45647330740646597,0.03558151755093418,0.3576512377963738,0.5083887130801688,200,0.4999714285714286,0.03582926380941586,0.40176190476190476,0.5523809523809524,200,749.9571428571428,53.74389571412378,602.6428571428572,828.5714285714287,200,623.1857142857143,49.389891967602324,488.50000000000006,697.2142857142858,200,0.1693427801305393,0.017975129292151604,0.1353861070868043,0.21054333030852992,200,0.0898952380952381,0.009197648324103153,0.07423809523809524,0.11238095238095239,200
clean_by_quality,0.05,per_group,0,low-quality blur<p33,global,0.08164553386217573,0.07447262462998573,0.0,0.27331649831649846,200,0.9183544661378243,0.07447262462998572,0.7266835016835017,1.0,200,0.6837259553550125,0.0894796325553087,0.5216890732265446,0.7986588076353177,200,0.7134311024309409,0.08551914781496561,0.5481167257132202,0.8198089700996678,200,1070.146653646411,128.2787217224484,822.1750885698303,1229.7134551495017,200,896.6793455352761,121.76322648595311,668.4570557929128,1057.0370715350223,200,0.16346593995367742,0.02770026276867203,0.11675322852330151,0.22036622276029055,200,0.12608137590680665,0.018931541847205965,0.09390016703070796,0.16186973326833345,200
clean_by_quality,0.05,per_group,0,low-quality blur<p33,mondrian,0.04928077747537811,0.07076961405127669,0.0,0.25929951690821257,200,0.9507192225246218,0.07076961405127669,0.7407004830917874,1.0,200,0.7593485882520072,0.0698901971150545,0.5293343653250774,0.8441809803100125,200,0.7834895124055052,0.06899198860331077,0.554741027399497,0.8613245838466155,200,1175.2342686082577,103.48798290496615,832.1115410992456,1291.9868757699232,200,995.5604953890163,95.91063898277183,702.0953757225434,1129.4144223954643,200,0.15326152875677715,0.023303880403907067,0.11329605263157894,0.1968894513185852,200,0.12608137590680665,0.018931541847205965,0.09390016703070796,0.16186973326833345,200
clean_by_quality,0.05,per_group,1,mid-quality,global,0.013814413720953968,0.03450017076596035,0.0,0.13357142857142862,200,0.9861855862790461,0.03450017076596035,0.8664285714285714,1.0,200,0.6431360098088256,0.07407725786303627,0.4999233128834356,0.7470679012345679,200,0.6720957401865626,0.06978081411692848,0.5433744504152418,0.7711054745296978,200,1008.1436102798439,104.67122117539272,815.0616756228628,1156.6582117945466,200,883.229933886475,102.23085673070341,688.094018506279,1019.3623120904535,200,0.12480470809821721,0.023928663005542323,0.08205751545303784,0.17149068322981367,200,0.08439258964580379,0.014761048432611288,0.05482188703465982,0.11183944069431054,200
clean_by_quality,0.05,per_group,1,mid-quality,mondrian,0.06503829529603523,0.08529971035282019,0.0,0.294264705882353,200,0.9349617047039648,0.08529971035282019,0.705735294117647,1.0,200,0.5070670227707045,0.07390171546122878,0.3576224611708483,0.5941420064958499,200,0.5432914782290678,0.07329948576214967,0.39973837209302326,0.6258230134158927,200,814.9372173436016,109.94922864322453,599.607558139535,938.734520123839,200,696.6603386243936,103.50988155256427,475.07982272207397,818.2190760059614,200,0.14668597711135573,0.029280400206302928,0.09715015723270441,0.20923134328358214,200,0.08439258964580379,0.014761048432611288,0.05482188703465982,0.11183944069431054,200
clean_by_quality,0.05,per_group,2,high-quality blur>p67,global,0.0,0.0,0.0,0.0,200,1.0,0.0,1.0,1.0,200,0.4039163157403831,0.09620791256882602,0.2363453500522466,0.5229775742632383,200,0.43919726261131814,0.09199785404438103,0.27482769423558895,0.5556201550387597,200,658.7958939169771,137.99678106657151,412.24154135338347,833.4302325581394,200,569.5537658231441,134.89433058155655,336.13505747126436,745.7200772200772,200,0.1409607658898574,0.04042447734096553,0.0794798951048951,0.22468112244897964,200,0.059494752062555306,0.012852561200304365,0.037685309973045825,0.08623195669607057,200
clean_by_quality,0.05,per_group,2,high-quality blur>p67,mondrian,0.0704172841047841,0.09678392284996076,0.0,0.3339285714285715,200,0.9295827158952159,0.09678392284996076,0.6660714285714286,1.0,200,0.12610207473773016,0.01876988710438741,0.08859542356377799,0.16026234567901235,200,0.17376996189512553,0.021719741910670137,0.12779572207866782,0.21265545505935557,200,260.6549428426883,32.579612866005206,191.69358311800173,318.98318258903333,200,177.92234134089296,26.724243496497753,121.875,223.26976672171762,200,0.31719786104395264,0.062322650300657326,0.19439102564102564,0.43494245524296676,200,0.059494752062555306,0.012852561200304365,0.037685309973045825,0.08623195669607057,200
clean_by_quality,0.1,overall,all,all,global,0.09056337705450782,0.05624823483455838,0.0,0.19627851140456187,200,0.9094366229454923,0.05624823483455838,0.8037214885954382,1.0,200,0.4475607044382638,0.03736429182434163,0.3668884278956687,0.500207468879668,200,0.4898,0.03786472999742343,0.39995238095238095,0.5392857142857143,200,734.7,56.79709499613515,599.9285714285714,808.9285714285716,200,609.9,50.89795914275896,497.0,686.0714285714287,200,0.17011079904047527,0.016389217907986465,0.1377890554108246,0.20004484304932738,200,0.09151428571428573,0.008614279133430849,0.07238095238095238,0.10671428571428573,200
clean_by_quality,0.1,overall,all,all,mondrian,0.07653462774375705,0.05475993595179857,0.0,0.22005555555555556,200,0.923465372256243,0.054759935951798566,0.7799444444444444,1.0,200,0.43597453381834284,0.04023561178398282,0.3504019121577597,0.4947605375209969,200,0.4806285714285714,0.040414231569815655,0.3942380952380952,0.540952380952381,200,720.9428571428571,60.6213473547235,591.3571428571429,811.4285714285714,200,594.1285714285715,55.18369879090109,479.4285714285715,677.1428571428572,200,0.17639457188471083,0.0189818175169389,0.14028252106486017,0.21518987341772153,200,0.09151428571428573,0.008614279133430849,0.07238095238095238,0.10671428571428573,200
clean_by_quality,0.1,per_group,0,low-quality blur<p33,global,0.15917963438434804,0.101477517408115,0.0,0.4,200,0.8408203656156519,0.10147751740811502,0.6,1.0,200,0.5547926293131661,0.048139002774113114,0.4450753424657534,0.6210753866764097,200,0.591741822058443,0.05130704074621806,0.46845352839931154,0.6630242089210827,200,887.6127330876642,76.9605611193271,702.6802925989673,994.5363133816242,200,724.7550106561688,64.36275286915344,566.8318106312292,821.8113709930041,200,0.18319698323478117,0.028035330284687063,0.12493622448979592,0.23216452843273233,200,0.12912501651865513,0.018032631273194606,0.093153324131585,0.15983899821109127,200
clean_by_quality,0.1,per_group,0,low-quality blur<p33,mondrian,0.07576510145875635,0.07679523584750553,0.0,0.2778333333333334,200,0.9242348985412437,0.07679523584750553,0.7221666666666666,1.0,200,0.7070409810738688,0.08329668205133765,0.5296660474882895,0.8080899592776932,200,0.7351251390937108,0.0811906700656487,0.5587100840336134,0.8360758841117641,200,1102.687708640566,121.78600509847304,838.0651260504202,1254.113826167646,200,923.4450739935456,108.93593387555848,685.6349206349206,1053.5957792207791,200,0.16303918280550886,0.02415861642597382,0.11343829787234043,0.20896943852167732,200,0.12912501651865513,0.018032631273194606,0.093153324131585,0.15983899821109127,200
clean_by_quality,0.1,per_group,1,mid-quality,global,0.05378036327707379,0.05347489002489334,0.0,0.16666666666666666,200,0.9462196367229262,0.05347489002489334,0.8333333333333334,1.0,200,0.5342126119518973,0.040854458566704055,0.4544875506658946,0.6000602409638555,200,0.569287306012923,0.03895086133770141,0.49187783158881426,0.6278186274509804,200,853.9309590193844,58.42629200655211,737.8167473832214,941.7279411764707,200,733.3578717227153,57.61854297354252,614.7442884548309,820.9068627450981,200,0.14148336315249088,0.025912787645982937,0.08561224489795918,0.2,200,0.08488199305230314,0.014544357205787893,0.05232558139534884,0.11475880912003016,200
clean_by_quality,0.1,per_group,1,mid-quality,mondrian,0.06930474992413846,0.0922657638416299,0.0,0.3125822368421053,200,0.9306952500758616,0.0922657638416299,0.6874177631578947,1.0,200,0.496898905933333,0.08337852564659885,0.2817901234567901,0.5903889950044079,200,0.5337750679482167,0.0829081336036999,0.3271743295019157,0.6265111561866126,200,800.6626019223252,124.36220040554987,490.76149425287355,939.7667342799189,200,682.2353624020147,114.94061287121875,378.9942528735632,809.7214810396786,200,0.1505868817846436,0.035121481379306756,0.09853639911759715,0.22053226286054123,200,0.08488199305230314,0.014544357205787893,0.05232558139534884,0.11475880912003016,200
clean_by_quality,0.1,per_group,2,high-quality blur>p67,global,0.0,0.0,0.0,0.0,200,1.0,0.0,1.0,1.0,200,0.26169627409877116,0.04061849132834288,0.19873068034089267,0.31466298411122146,200,0.3066186972492678,0.040225291008753876,0.24576675658850383,0.3630960694333599,200,459.92804587390174,60.33793651313082,368.65013488275576,544.6441041500399,200,368.51643766984233,56.53945905373071,278.61786319954774,449.43085527059094,200,0.20007646087266592,0.03767555921747739,0.125,0.2758804108584006,200,0.06094107213603954,0.011645458943487393,0.036574346165148396,0.0802899210686096,200
clean_by_quality,0.1,per_group,2,high-quality blur>p67,mondrian,0.08516296203796202,0.11924188714568515,0.0,0.36704545454545534,200,0.914837037962038,0.11924188714568515,0.6329545454545455,1.0,200,0.12461640494977803,0.0191105000757715,0.09021175539283594,0.15723270440251572,200,0.17260601070994505,0.023129299827994353,0.12087912087912088,0.21085800344234082,200,258.9090160649176,34.69394974199153,181.3186813186813,316.2870051635112,200,175.53950959303813,26.99741731579227,125.60819150318306,221.60669191919192,200,0.32145455125328953,0.05747879541023648,0.20672413793103447,0.4375625,200,0.06094107213603954,0.011645458943487393,0.036574346165148396,0.0802899210686096,200
clean_by_quality,0.2,overall,all,all,global,0.1819854778951154,0.08120303946111654,0.04872376630743052,0.34904485049833894,200,0.8180145221048847,0.08120303946111654,0.6509551495016612,0.9512762336925694,200,0.3205024907708099,0.05504335427351047,0.2231058068725533,0.43432896195380105,200,0.36566666666666664,0.05728282461143875,0.26085714285714284,0.4838571428571429,200,548.5,85.92423691715813,391.2857142857143,725.7857142857143,200,437.0,74.76589312989049,305.64285714285717,588.7142857142858,200,0.20503507801558882,0.022761824227307163,0.16523934721938602,0.25949671372930866,200,0.09092380952380953,0.00956463155959226,0.07233333333333333,0.10861904761904763,200
clean_by_quality,0.2,overall,all,all,mondrian,0.16570552160210428,0.08276930476080636,0.04535984848484849,0.36562500000000003,200,0.8342944783978956,0.08276930476080636,0.634375,0.9546401515151516,200,0.33401693858641024,0.04288881510255626,0.24772893434103202,0.40772476598699414,200,0.3794666666666667,0.045945115635872016,0.28547619047619044,0.4552380952380952,200,569.2,68.91767345380802,428.2142857142858,682.8571428571429,200,455.4000000000001,57.93084547236349,336.92857142857144,548.8571428571429,200,0.20043131200264191,0.021409783347240204,0.16048406566875906,0.24069503261104758,200,0.09092380952380953,0.00956463155959226,0.07233333333333333,0.10861904761904763,200
clean_by_quality,0.2,per_group,0,low-quality blur<p33,global,0.3037316391699602,0.12382353780893937,0.05874183006535948,0.5218535469107551,200,0.6962683608300398,0.12382353780893937,0.47814645308924486,0.9412581699346405,200,0.39674199106235347,0.07005412012611038,0.2715582358674464,0.5377948943661972,200,0.4345531681905053,0.07388841806595453,0.30141308967275815,0.5826750700280113,200,651.8297522857579,110.8326270989318,452.1196345091373,874.012605042017,200,520.095191952458,93.91920870558306,352.61212219694505,704.4130646557945,200,0.2029900011292684,0.033621186682612714,0.14986842105263157,0.27949168797953966,200,0.1265942514260662,0.01843987835943254,0.09507607776838546,0.16053992303992304,200
clean_by_quality,0.2,per_group,0,low-quality blur<p33,mondrian,0.1670889351619935,0.1281341990939502,0.0,0.4788043478260871,200,0.8329110648380065,0.1281341990939502,0.5211956521739131,1.0,200,0.5457902734561452,0.07322361499155276,0.37508846857840145,0.7162986156888597,200,0.5820747431177087,0.07802654097703943,0.3941583011583012,0.7556885822510823,200,873.1121146765629,117.03981146555913,591.2374517374517,1133.5328733766235,200,714.8946075885023,95.24158660274594,495.9256259204713,912.1448863636365,200,0.18069428553616837,0.02747999168223528,0.12380952380952381,0.23814285714285713,200,0.1265942514260662,0.01843987835943254,0.09507607776838546,0.16053992303992304,200
clean_by_quality,0.2,per_group,1,mid-quality,global,0.12337342417457509,0.08684742630137417,0.0,0.294264705882353,200,0.876626575825425,0.08684742630137417,0.705735294117647,1.0,200,0.39330632693452616,0.07186882582731362,0.2617988606485539,0.5372685025817556,200,0.4346213793232273,0.071791312606719,0.3059025551790457,0.5722395833333334,200,651.9320689848411,107.6869689100785,458.85383276856857,858.359375,200,539.1658870264022,97.41362999942169,353.8831523444856,734.5501077586207,200,0.17485397631810315,0.03285312950572174,0.12314665592264303,0.25,200,0.08574437944561382,0.014847103201775255,0.06021343438269206,0.11918650151122626,200
clean_by_quality,0.2,per_group,1,mid-quality,mondrian,0.1617890791754872,0.13628865611117236,0.0,0.5013888888888892,200,0.8382109208245129,0.13628865611117236,0.4986111111111111,1.0,200,0.35473291658114725,0.1002368643709633,0.14644289759320436,0.5415026056745802,200,0.39598410222747815,0.10371589101913439,0.1705805519700043,0.5886232247284878,200,593.9761533412172,155.5738365287016,255.87082795500646,882.9348370927319,200,486.1366296630216,135.47263472951477,199.96869581968795,728.7781954887218,200,0.18840795931317916,0.04607930498983588,0.13511496571198064,0.29411764705882354,200,0.08574437944561382,0.014847103201775255,0.06021343438269206,0.11918650151122626,200
clean_by_quality,0.2,per_group,2,high-quality blur>p67,global,0.005841450216450217,0.042194029332202926,0.0,0.0022727272727277896,200,0.9941585497835499,0.042194029332202926,0.9977272727272728,1.0,200,0.17591336975129634,0.035196227125224494,0.1179283538394588,0.24058341447581957,200,0.22524761392323278,0.03706595972014721,0.1645356037151703,0.2914345238095238,200,337.8714208848492,55.59893958022081,246.80340557275542,437.15178571428567,200,247.85035091506816,49.23848601223332,167.4499651931779,339.81746451847687,200,0.26889652499990185,0.05685403307748886,0.16666666666666666,0.37508445945945945,200,0.060360790839996056,0.013418140545213491,0.03272478887232986,0.08705533596837947,200
clean_by_quality,0.2,per_group,2,high-quality blur>p67,mondrian,0.16659481817202404,0.1525215430703055,0.0,0.5017857142857147,200,0.833405181827976,0.1525215430703055,0.4982142857142858,1.0,200,0.11537886802034596,0.02379040990997553,0.05959284593935169,0.156265318627451,200,0.1586961372263946,0.029878739205031236,0.09515775635407536,0.20862114670908127,200,238.04420583959188,44.81810880754685,142.73663453111305,312.9317200636219,200,162.64317559853734,33.65372100291326,83.32055214723927,219.13830138797093,200,0.31617094199221074,0.06902913002030071,0.18501984126984125,0.47058823529411764,200,0.060360790839996056,0.013418140545213491,0.03272478887232986,0.08705533596837947,200
