n,n_failures,n_correct,n_alarms,n_missed_failures,n_false_alarms,prevalence,miss_rate,failure_recall,false_alarm_rate,alarm_rate,alarms_per_minute,false_alarms_per_minute,precision,mean_score,threshold,coverage,risk
24750,9264,15486,6435,2964,135,0.3743030303030303,0.31994818652849744,0.6800518134715026,0.008717551336691205,0.26,390.0,8.181818181818182,0.9790209790209791,0.3722984194755554,0.9195407855510711,0.26,0.31994818652849744
24750,9264,15486,6683,2774,193,0.3743030303030303,0.29943868739205526,0.7005613126079447,0.01246286968875113,0.270020202020202,405.030303030303,11.696969696969697,0.9711207541523268,0.3722984194755554,0.8987671017646791,0.270020202020202,0.29943868739205526
24750,9264,15486,6930,2602,268,0.3743030303030303,0.2808721934369603,0.7191278065630398,0.017305953764690688,0.28,420.0,16.242424242424242,0.9613275613275614,0.3722984194755554,0.8680101418495177,0.28,0.2808721934369603
24750,9264,15486,7178,2423,337,0.3743030303030303,0.26155008635578586,0.7384499136442142,0.02176159111455508,0.290020202020202,435.030303030303,20.424242424242426,0.9530509891334633,0.3722984194755554,0.8229663467407228,0.290020202020202,0.26155008635578586
24750,9264,15486,7425,2260,421,0.3743030303030303,0.24395509499136442,0.7560449050086355,0.027185845279607386,0.3,450.0,25.515151515151516,0.9432996632996633,0.3722984194755554,0.7742976665496826,0.3,0.24395509499136442
24750,9264,15486,7673,2109,518,0.3743030303030303,0.22765544041450778,0.7723445595854922,0.03344956735115588,0.31002020202020203,465.030303030303,31.393939393939394,0.9324905512837222,0.3722984194755554,0.7153390443325042,0.31002020202020203,0.22765544041450778
24750,9264,15486,7920,1971,627,0.3743030303030303,0.21275906735751296,0.7872409326424871,0.04048818287485471,0.32,480.0,38.0,0.9208333333333333,0.3722984194755554,0.6616784191131592,0.32,0.21275906735751296
24750,9264,15486,8168,1857,761,0.3743030303030303,0.20045336787564766,0.7995466321243523,0.04914115975720005,0.33002020202020205,495.030303030303,46.121212121212125,0.9068315377081293,0.3722984194755554,0.6124621248245236,0.33002020202020205,0.20045336787564766
24750,9264,15486,8415,1758,909,0.3743030303030303,0.18976683937823835,0.8102331606217616,0.05869817900038745,0.34,510.0,55.09090909090909,0.8919786096256684,0.3722984194755554,0.5631998550891876,0.34,0.18976683937823835
24750,9264,15486,8663,1653,1052,0.3743030303030303,0.17843264248704663,0.8215673575129534,0.06793232597184554,0.350020202020202,525.030303030303,63.75757575757576,0.8785640078494747,0.3722984194755554,0.518212670087814,0.350020202020202,0.17843264248704663
24750,9264,15486,8910,1557,1203,0.3743030303030303,0.16806994818652848,0.8319300518134716,0.07768306857807052,0.36,540.0,72.9090909090909,0.864983164983165,0.3722984194755554,0.47388394474983236,0.36,0.16806994818652848
24750,9264,15486,9158,1464,1358,0.3743030303030303,0.15803108808290156,0.8419689119170984,0.08769210900167894,0.370020202020202,555.030303030303,82.3030303030303,0.8517143481109413,0.3722984194755554,0.4308780571818358,0.370020202020202,0.15803108808290156
24750,9264,15486,9405,1372,1513,0.3743030303030303,0.14810017271157166,0.8518998272884284,0.09770114942528736,0.38,570.0,91.6969696969697,0.8391281233386496,0.3722984194755554,0.3917188066244123,0.38,0.14810017271157166
24750,9264,15486,9653,1293,1682,0.3743030303030303,0.13957253886010362,0.8604274611398963,0.10861423220973783,0.39002020202020204,585.030303030303,101.93939393939394,0.8257536517144929,0.3722984194755554,0.3564694023132324,0.39002020202020204,0.13957253886010362
24750,9264,15486,9900,1219,1855,0.3743030303030303,0.13158462867012088,0.8684153713298791,0.11978561281157174,0.4,600.0,112.42424242424242,0.8126262626262626,0.3722984194755554,0.32208607792854305,0.4,0.13158462867012088
24750,9264,15486,10148,1154,2038,0.3743030303030303,0.12456822107081174,0.8754317789291882,0.13160273795686425,0.410020202020202,615.030303030303,123.51515151515152,0.7991722506897911,0.3722984194755554,0.2885267481207847,0.410020202020202,0.12456822107081174
24750,9264,15486,10395,1074,2205,0.3743030303030303,0.11593264248704663,0.8840673575129534,0.14238667183262302,0.42,630.0,133.63636363636363,0.7878787878787878,0.3722984194755554,0.2568992960453037,0.42,0.11593264248704663
24750,9264,15486,10643,1012,2391,0.3743030303030303,0.10924006908462867,0.8907599309153713,0.1543975203409531,0.430020202020202,645.030303030303,144.9090909090909,0.7753452973785587,0.3722984194755554,0.22700600445270555,0.430020202020202,0.10924006908462867
24750,9264,15486,10890,963,2589,0.3743030303030303,0.10395077720207253,0.8960492227979274,0.16718326230143354,0.44,660.0,156.9090909090909,0.762258953168044,0.3722984194755554,0.20166234910488137,0.44,0.10395077720207253
24750,9264,15486,11138,911,2785,0.3743030303030303,0.09833765112262521,0.9016623488773747,0.17983985535322228,0.45002020202020204,675.030303030303,168.78787878787878,0.7499551086370982,0.3722984194755554,0.17919515520334253,0.45002020202020204,0.09833765112262521
24750,9264,15486,11385,870,2991,0.3743030303030303,0.0939119170984456,0.9060880829015544,0.1931421929484696,0.46,690.0,181.27272727272728,0.7372859025032938,0.3722984194755554,0.15913066208362597,0.46,0.0939119170984456
24750,9264,15486,11633,827,3196,0.3743030303030303,0.08927029360967184,0.9107297063903281,0.20637995608937104,0.470020202020202,705.030303030303,193.6969696969697,0.725264334221611,0.3722984194755554,0.1403803639113905,0.470020202020202,0.08927029360967184
24750,9264,15486,11880,789,3405,0.3743030303030303,0.08516839378238342,0.9148316062176166,0.21987601704765594,0.48,720.0,206.36363636363637,0.7133838383838383,0.3722984194755554,0.12384878456592556,0.48,0.08516839378238342
24750,9264,15486,12128,746,3610,0.3743030303030303,0.08052677029360968,0.9194732297063903,0.2331137801885574,0.490020202020202,735.030303030303,218.78787878787878,0.7023416886543535,0.3722984194755554,0.10826540209352968,0.490020202020202,0.08052677029360968
24750,9264,15486,12375,714,3825,0.3743030303030303,0.07707253886010362,0.9229274611398963,0.24699728787291747,0.5,750.0,231.8181818181818,0.6909090909090909,0.3722984194755554,0.09418002888560295,0.5,0.07707253886010362
24750,9264,15486,12622,683,4041,0.3743030303030303,0.07372625215889464,0.9262737478411054,0.2609453700116234,0.509979797979798,764.969696969697,244.9090909090909,0.6798447155759785,0.3722984194755554,0.08125757537782193,0.509979797979798,0.07372625215889464
24750,9264,15486,12870,646,4252,0.3743030303030303,0.06973229706390328,0.9302677029360967,0.2745705798786,0.52,780.0,257.6969696969697,0.6696192696192697,0.3722984194755554,0.07230343610048294,0.52,0.06973229706390328
24750,9264,15486,13117,618,4471,0.3743030303030303,0.0667098445595855,0.9332901554404145,0.28871238538034355,0.529979797979798,794.969696969697,270.969696969697,0.6591446214835709,0.3722984194755554,0.06423632889986038,0.529979797979798,0.0667098445595855
24750,9264,15486,13365,599,4700,0.3743030303030303,0.06465889464594128,0.9353411053540587,0.30349993542554565,0.54,810.0,284.8484848484849,0.6483352038907595,0.3722984194755554,0.05688611783087254,0.54,0.06465889464594128
24750,9264,15486,13612,576,4924,0.3743030303030303,0.06217616580310881,0.9378238341968912,0.3179646131990185,0.549979797979798,824.969696969697,298.42424242424244,0.6382603585071995,0.3722984194755554,0.050294030457735055,0.549979797979798,0.06217616580310881
24750,9264,15486,13860,532,5128,0.3743030303030303,0.057426597582038,0.942573402417962,0.33113780188557407,0.56,840.0,310.7878787878788,0.63001443001443,0.3722984194755554,0.04469011902809142,0.56,0.057426597582038
24750,9264,15486,14107,479,5322,0.3743030303030303,0.05170552677029361,0.9482944732297064,0.34366524602867105,0.569979797979798,854.969696969697,322.54545454545456,0.6227404834479336,0.3722984194755554,0.03980921838432548,0.569979797979798,0.05170552677029361
24750,9264,15486,14355,448,5539,0.3743030303030303,0.04835924006908463,0.9516407599309153,0.35767790262172283,0.58,870.0,335.6969696969697,0.6141414141414141,0.3722984194755554,0.03474041171371938,0.58,0.04835924006908463
24750,9264,15486,14602,418,5756,0.3743030303030303,0.04512089810017271,0.9548791018998273,0.3716905592147746,0.5899797979797979,884.969696969697,348.8484848484849,0.6058074236405971,0.3722984194755554,0.03036491071805358,0.5899797979797979,0.04512089810017271
24750,9264,15486,14850,403,5989,0.3743030303030303,0.04350172711571675,0.9564982728842832,0.3867364070773602,0.6,900.0,362.969696969697,0.5967003367003367,0.3722984194755554,0.02713632844388485,0.6,0.04350172711571675
24750,9264,15486,15097,385,6218,0.3743030303030303,0.0415587219343696,0.9584412780656304,0.40152395712256234,0.609979797979798,914.969696969697,376.8484848484849,0.5881300920712724,0.3722984194755554,0.024666154067963367,0.609979797979798,0.0415587219343696
24750,9264,15486,15345,368,6449,0.3743030303030303,0.039723661485319514,0.9602763385146805,0.41644065607645614,0.62,930.0,390.8484848484849,0.5797328119908766,0.3722984194755554,0.022639848366379754,0.62,0.039723661485319514
24750,9264,15486,15592,348,6676,0.3743030303030303,0.03756476683937824,0.9624352331606217,0.43109905721296654,0.629979797979798,944.969696969697,404.6060606060606,0.5718317085684966,0.3722984194755554,0.020572020485997197,0.629979797979798,0.03756476683937824
24750,9264,15486,15840,330,6906,0.3743030303030303,0.03562176165803109,0.9643782383419689,0.4459511817125145,0.64,960.0,418.54545454545456,0.5640151515151515,0.3722984194755554,0.01862297289073466,0.64,0.03562176165803109
24750,9264,15486,16087,318,7141,0.3743030303030303,0.03432642487046632,0.9656735751295337,0.46112617848379184,0.649979797979798,974.969696969697,432.7878787878788,0.5561011997264872,0.3722984194755554,0.01715424684807658,0.649979797979798,0.03432642487046632
24750,9264,15486,16335,305,7376,0.3743030303030303,0.03292314335060449,0.9670768566493955,0.4763011752550691,0.66,990.0,447.030303030303,0.5484542393633303,0.3722984194755554,0.015746932476758957,0.66,0.03292314335060449
24750,9264,15486,16582,284,7602,0.3743030303030303,0.03065630397236615,0.9693436960276338,0.4908950019372336,0.669979797979798,1004.969696969697,460.72727272727275,0.5415510794837776,0.3722984194755554,0.01484695584513247,0.669979797979798,0.03065630397236615
24750,9264,15486,16835,270,7841,0.3743030303030303,0.029145077720207253,0.9708549222797928,0.5063282965258944,0.6802020202020203,1020.3030303030303,475.2121212121212,0.5342441342441342,0.3722984194755554,0.014077610336244106,0.6802020202020203,0.029145077720207253
24750,9264,15486,17077,248,8061,0.3743030303030303,0.02677029360967185,0.9732297063903281,0.5205346764819837,0.689979797979798,1034.969696969697,488.54545454545456,0.5279615857586227,0.3722984194755554,0.013431619759649037,0.689979797979798,0.02677029360967185
24750,9264,15486,17325,227,8288,0.3743030303030303,0.024503454231433505,0.9754965457685665,0.5351930776184941,0.7,1050.0,502.3030303030303,0.5216161616161616,0.3722984194755554,0.0128237041644752,0.7,0.024503454231433505
24750,9264,15486,17572,213,8521,0.3743030303030303,0.02299222797927461,0.9770077720207254,0.5502389254810797,0.7099797979797979,1064.969696969697,516.4242424242424,0.5150808103801502,0.3722984194755554,0.012352475728839638,0.7099797979797979,0.02299222797927461
24750,9264,15486,17820,200,8756,0.3743030303030303,0.02158894645941278,0.9784110535405872,0.565413922252357,0.72,1080.0,530.6666666666666,0.508641975308642,0.3722984194755554,0.01188649695366621,0.72,0.02158894645941278
24750,9264,15486,18067,183,8986,0.3743030303030303,0.019753886010362695,0.9802461139896373,0.580266046751905,0.729979797979798,1094.969696969697,544.6060606060606,0.5026291027840815,0.3722984194755554,0.011495783599093557,0.729979797979798,0.019753886010362695
24750,9264,15486,18315,170,9221,0.3743030303030303,0.018350604490500865,0.9816493955094991,0.5954410435231823,0.74,1110.0,558.8484848484849,0.4965328965328965,0.3722984194755554,0.011110781468451023,0.74,0.018350604490500865
24750,9264,15486,18565,156,9457,0.3743030303030303,0.01683937823834197,0.9831606217616581,0.6106806147488054,0.75010101010101,1125.1515151515152,573.1515151515151,0.49060059251279287,0.3722984194755554,0.010744377970695496,0.75010101010101,0.01683937823834197
24750,9264,15486,18810,139,9685,0.3743030303030303,0.015004317789291883,0.9849956822107081,0.6254035903396616,0.76,1140.0,586.969696969697,0.4851143009037746,0.3722984194755554,0.010406125709414482,0.76,0.015004317789291883
24750,9264,15486,19057,130,9923,0.3743030303030303,0.014032815198618308,0.9859671848013817,0.6407723104739765,0.769979797979798,1154.969696969697,601.3939393939394,0.47929894526945477,0.3722984194755554,0.010078948596492408,0.769979797979798,0.014032815198618308
24750,9264,15486,19305,122,10163,0.3743030303030303,0.013169257340241797,0.9868307426597582,0.6562701795169831,0.78,1170.0,615.939393939394,0.47355607355607354,0.3722984194755554,0.00978851292282343,0.78,0.013169257340241797
24750,9264,15486,19552,109,10397,0.3743030303030303,0.011765975820379965,0.98823402417962,0.6713806018339145,0.789979797979798,1184.969696969697,630.1212121212121,0.4682385433715221,0.3722984194755554,0.009585160594433546,0.789979797979798,0.011765975820379965
24750,9264,15486,19800,97,10633,0.3743030303030303,0.010470639032815199,0.9895293609671848,0.6866201730595376,0.8,1200.0,644.4242424242424,0.462979797979798,0.3722984194755554,0.009375992976129054,0.8,0.010470639032815199
24750,9264,15486,20048,92,10876,0.3743030303030303,0.009930915371329879,0.9900690846286702,0.7023117654655818,0.810020202020202,1215.030303030303,659.1515151515151,0.45750199521149243,0.3722984194755554,0.009146206080913544,0.810020202020202,0.009930915371329879
24750,9264,15486,20295,82,11113,0.3743030303030303,0.00885146804835924,0.9911485319516408,0.7176159111455508,0.82,1230.0,673.5151515151515,0.45242670608524266,0.3722984194755554,0.00890833893790841,0.82,0.00885146804835924
24750,9264,15486,20542,78,11356,0.3743030303030303,0.008419689119170985,0.991580310880829,0.733307503551595,0.8299797979797979,1244.969696969697,688.2424242424242,0.44718138448057637,0.3722984194755554,0.008681791760027409,0.8299797979797979,0.008419689119170985
24750,9264,15486,20790,69,11595,0.3743030303030303,0.007448186528497409,0.9925518134715026,0.7487407981402557,0.84,1260.0,702.7272727272727,0.4422799422799423,0.3722984194755554,0.008451496399939062,0.84,0.007448186528497409
